uid,city,source,title,description_en,domain,cluster,indicator_direct,fit,proxy_link,spans,spatial_label,temporal_label,year_min,year_max,year_span_elapsed,spatial_evidence,temporal_depth_evidence,cadence_evidence,resource_url,declared_spatial_coverage,declared_temporal_coverage,round_tag,source_row
df_g::47,Antwerp,ArcGIS - Antwerpen geodata (df_g),tekortzone_koelteplek_bouwblok,"shortage zone_cool spot_building block: Layer with shortage zone of the cool spots in functional greenery, square or nature at building block level (150 m and 2 min. walk).The deficit zone is the residential area that represents the inverse of the determined reach zone.(geodata portal, open geodata portal, calculated in city in figures) This data layer is updated every 5 years, when a heat map is drawn up again.The facility has a certain range based on walking distance, taking into account impor",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,City-wide,unknown depth; unknown cadence,,,,pipeline,UNKNOWN,UNKNOWN,https://geodata.antwerpen.be/arcgissql/rest/services/P_Portal/portal_publiek12/MapServer/77,,,,4682
df_c::23812,Antwerp,GIK / Stad in Cijfers (df_c),"Oppervlakte koelteplek (plein, gebruiksgroen en natuur) per inwoner","Surface area of ​​cool place (square, public greenery and nature) per inhabitant: Surface area of ​​cool place in functional greenery, square or nature per inhabitant. By cool spot we mean the area that is exposed to no heat stress. The heat stress map is divided into: no heat stress, moderate heat stress, strong heat stress or moderate to strong heat stress.This radiation temperature map is a modeled map composed of: shadow effects, evaporation, wind effects and heat storage and radiation of bu",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,Sub-city (neighbourhood-block),single year; one-off,2015,2015,0,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=opp_koelteplek_tot_inw,,,,4683
df_c::23804,Antwerp,GIK / Stad in Cijfers (df_c),"Oppervlakte koelteplek (plein, gebruiksgroen en natuur)","Surface area of ​​cool place (square, public greenery and nature): Surface area of ​​cool place in functional greenery, square or nature. By cool spot we mean the area that is exposed to no heat stress. The heat stress map is divided into: no heat stress, moderate heat stress, strong heat stress or moderate to strong heat stress.This radiation temperature map is a modeled map composed of: shadow effects, evaporation, wind effects and heat storage and radiation of buildings and materials.This is",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,Sub-city (neighbourhood-block),single year; one-off,2015,2015,0,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=opp_koelteplek_tot,,,,4684
df_c::23802,Antwerp,GIK / Stad in Cijfers (df_c),Oppervlakte koelteplek gebruiksgroen,"Surface area of ​​cool place in use green: Surface area of ​​cool place in use green. By cool spot we mean the area that is exposed to no heat stress. The heat stress map is divided into: no heat stress, moderate heat stress, strong heat stress or moderate to strong heat stress.This radiation temperature map is a modeled map composed of: shadow effects, evaporation, wind effects and heat storage and radiation of buildings and materials.This is created every 5 years. By practical green we mean: -",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,Sub-city (neighbourhood-block),single year; one-off,2015,2015,0,source-system rule,HARVESTED,TEXT,https://stadincijfers.antwerpen.be/viewer?var=opp_koelteplek_gebruiksgroen,,,,4685
df_c::23803,Antwerp,GIK / Stad in Cijfers (df_c),Oppervlakte koelteplek natuur,"Surface area of ​​cool spot in nature: Surface area of ​​cool spot in nature. By cool spot we mean the area that is exposed to no heat stress. The heat stress map is divided into: no heat stress, moderate heat stress, strong heat stress or moderate to strong heat stress.This radiation temperature map is a modeled map composed of: shadow effects, evaporation, wind effects and heat storage and radiation of buildings and materials.This is created every 5 years. By natural green we mean: - natural g",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,Sub-city (neighbourhood-block),single year; one-off,2015,2015,0,source-system rule,HARVESTED,TEXT,https://stadincijfers.antwerpen.be/viewer?var=opp_koelteplek_natuurovw,,,,4686
df_c::23801,Antwerp,GIK / Stad in Cijfers (df_c),Oppervlakte koelteplek plein,"Surface area of ​​cool spot on a square: Surface area of ​​cool spot on a square. By cool spot we mean the area that is exposed to no heat stress. The heat stress map is divided into: no heat stress, moderate heat stress, strong heat stress or moderate to strong heat stress.This radiation temperature map is a modeled map composed of: shadow effects, evaporation, wind effects and heat storage and radiation of buildings and materials.This is created every 5 years. By square we mean: - publicly acc",Supportive recreational and sports environment,Green space and parks,,Relevant proxy,,,Sub-city (neighbourhood-block),single year; one-off,2015,2015,0,source-system rule,HARVESTED,TEXT,https://stadincijfers.antwerpen.be/viewer?var=opp_koelteplek_plein,,,,4687
df_c::24426,Antwerp,GIK / Stad in Cijfers (df_c),Gemiddeld % inwoners op 5/ 20 min. te voet van 3 sportvoorzieningen,"Average % of residents living within a 5/20 min. walk of 3 sports facilities: The average % of residents living within a max. 5/20 min. (400m/1600m) walk of 3 local sports facilities (5 min.: <ahref=https://stadinfigures.antwerpen.be/Databank/?var=prc_reach_buurtsport_inw&geolevel=wijk&view=map>buurtsportterrein</a>, 20 min.: <a href=https://stadinfigures.antwerpen.be/Databank/?var=prc_reach_sporthalalle_inw&geolevel=wijk&view=map>sports hall or sports hall</a>, <ahref=https://stadinfigures.antw",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (neighbourhood-block),10-19 years; multi-year,2013,2024,11,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=gem_prc_bereik_sportvoorz,,,v5.1: indicator renamed,4688
df_c::1174,Antwerp,GIK / Stad in Cijfers (df_c),"recreatie, sport (2Q)","recreation, sport (2Q): [number] area of ​​built-up cadastral plots (in hectares): recreation, sport (2Q)",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (neighbourhood-block),>=20 years; multi-year,1983,2023,40,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=dna_v1501_lgb_2q_ha,,,v5.1: indicator renamed,4689
df_c::1197,Antwerp,GIK / Stad in Cijfers (df_c),"recreatie, sport (1J)","recreation, sports (1Y): [number] area of ​​undeveloped cadastral plots (in hectares): recreation, sports (1Y)",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (neighbourhood-block),>=20 years; multi-year,1983,2023,40,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=dna_v1501_lgb_1j_ha,,,v5.1: indicator renamed,4690
df_c::1207,Antwerp,GIK / Stad in Cijfers (df_c),"recreatie, sport (1J)","recreation, sports (1Y): [number] area of ​​undeveloped cadastral plots (in square meters): recreation, sports (1Y)",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (neighbourhood-block),5-9 years; multi-year,2018,2023,5,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=dna_v2210_lgb_1j,,,v5.1: indicator renamed,4691
df_c::1189,Antwerp,GIK / Stad in Cijfers (df_c),"recreatie, sport (2Q)","recreation, sports (2Q): [number] area of ​​built-up cadastral plots (in square meters): recreation, sports (2Q)",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (neighbourhood-block),5-9 years; multi-year,2018,2023,5,source-system rule,HARVESTED,HARVESTED,https://stadincijfers.antwerpen.be/viewer?var=dna_v2210_lgb_2q,,,v5.1: indicator renamed,4692
df_g::100,Antwerp,ArcGIS - Antwerpen geodata (df_g),bereik_buurtsportterrein_buurt,"reach_buurtsportterrein_buurt: Layer with reach zone of neighborhood sports grounds at neighborhood level (400m and 5 min. walk).(see also geodata portal, open geodata portal, calculated in city in figures) This data layer is updated annually in January, provided that the facility is managed and updated annually by the competent sector/service.The facility has a certain range based on walking distance, taking into account important barriers (water, ring road, highway, rail, etc.) and safe crossi",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (district-zone),unknown depth; unknown cadence,,,,pipeline,UNKNOWN,UNKNOWN,https://geodata.antwerpen.be/arcgissql/rest/services/P_Portal/portal_publiek12/MapServer/24,,,v5.1: indicator renamed,4693
df_g::67,Antwerp,ArcGIS - Antwerpen geodata (df_g),bereik_sporthal_stadsdeel,"reach_sporthal_stadsdeel: Layer with reach zone of all sports halls and (halls) managed by the city and opened by schools (both the sports halls at district level (800m and 10 min. walk) and the sports halls at district level (1,600m and 20 min. walking or 10 min. cycling). The inaccessible sports infrastructure of schools and specific commercial sports halls are not included. (see also geodata portal, opengeodata portal, calculated in city in figures) This data layer is updated annually in Janu",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,Sub-city (district-zone),unknown depth; unknown cadence,,,,pipeline,UNKNOWN,UNKNOWN,https://geodata.antwerpen.be/arcgissql/rest/services/P_Portal/portal_publiek12/MapServer/57,,,v5.1: indicator renamed,4694
df_g::26,Antwerp,ArcGIS - Antwerpen geodata (df_g),tekortzone_buurtsportterrein_buurt,"shortage zone_neighborhood sports grounds_neighborhood: Low with shortage zone of neighborhood sports grounds at neighborhood level (400m and 5 min. walk).The deficit zone is the residential area that represents the inverse of the determined reach zone.This data layer is updated annually in January, provided that the facility is managed and updated annually by the competent sector/service.The facility has a certain range based on walking distance, taking into account important barriers (water, r",Supportive recreational and sports environment,Recreational and sports facilities,Sports infrastructure and sports clubs,Direct match,,,City-wide,unknown depth; unknown cadence,,,,pipeline,UNKNOWN,UNKNOWN,https://geodata.antwerpen.be/arcgissql/rest/services/P_Portal/portal_publiek12/MapServer/98,,,v5.1: indicator renamed,4695
